zip,lat,lng,city,state
70123,29.9509,-90.2051,New Orleans,LA
70124,30.0075,-90.1037,New Orleans,LA
70125,29.9521,-90.1034,New Orleans,LA
70126,30.0185,-90.0212,New Orleans,LA
70127,30.025,-89.9768,New Orleans,LA
70128,30.051,-89.9551,New Orleans,LA
70129,30.0825,-89.8156,New Orleans,LA
70130,29.9368,-90.0693,New Orleans,LA
70131,29.9082,-89.9612,New Orleans,LA
70139,29.9502,-90.071,New Orleans,LA
70141,30.0658,-89.9314,New Orleans,LA
70142,30.0658,-89.9314,New Orleans,LA
70143,30.0658,-89.9314,New Orleans,LA
70145,30.0658,-89.9314,New Orleans,LA
70146,30.0658,-89.9314,New Orleans,LA
70148,30.0658,-89.9314,New Orleans,LA
70150,30.0658,-89.9314,New Orleans,LA
70151,30.0658,-89.9314,New Orleans,LA
70152,30.0658,-89.9314,New Orleans,LA
70153,30.0658,-89.9314,New Orleans,LA
70154,30.0658,-89.9314,New Orleans,LA
70156,30.0658,-89.9314,New Orleans,LA
70157,30.0658,-89.9314,New Orleans,LA
70158,30.0658,-89.9314,New Orleans,LA
70159,30.0658,-89.9314,New Orleans,LA
70160,30.0658,-89.9314,New Orleans,LA
70161,30.0658,-89.9314,New Orleans,LA
70162,30.0658,-89.9314,New Orleans,LA
70163,29.9501,-90.0754,New Orleans,LA
70164,30.0658,-89.9314,New Orleans,LA
70165,30.0658,-89.9314,New Orleans,LA
70166,30.0658,-89.9314,New Orleans,LA
70167,30.0658,-89.9314,New Orleans,LA
70170,30.0658,-89.9314,New Orleans,LA
70172,30.0658,-89.9314,New Orleans,LA
70174,30.0658,-89.9314,New Orleans,LA
70175,30.0658,-89.9314,New Orleans,LA
70176,30.0658,-89.9314,New Orleans,LA
70177,30.0658,-89.9314,New Orleans,LA
70178,30.0658,-89.9314,New Orleans,LA
70179,30.0658,-89.9314,New Orleans,LA
70181,30.0658,-89.9314,New Orleans,LA
70182,30.0658,-89.9314,New Orleans,LA
70183,30.0658,-89.9314,New Orleans,LA
70184,30.0658,-89.9314,New Orleans,LA
70185,30.0658,-89.9314,New Orleans,LA
70186,30.0658,-89.9314,New Orleans,LA
70187,30.0658,-89.9314,New Orleans,LA
70189,30.0658,-89.9314,New Orleans,LA
70190,30.0658,-89.9314,New Orleans,LA
70195,30.0658,-89.9314,New Orleans,LA
70301,29.8141,-90.7408,Thibodaux,LA
70302,29.79,-90.8209,Thibodaux,LA
70310,29.79,-90.8209,Thibodaux,LA
70339,29.9237,-91.1816,Pierre Part,LA
70340,29.6698,-91.1054,Amelia,LA
70341,30.0306,-91.0679,Belle Rose,LA
70342,29.6949,-91.2377,Berwick,LA
70343,29.5481,-90.5572,Bourg,LA
70344,29.3254,-90.6508,Chauvin,LA
70345,29.5512,-90.2628,Cut Off,LA
70346,30.1221,-91.0276,Donaldsonville,LA
70352,29.6851,-90.9438,Donner,LA
70353,29.3707,-90.7053,Dulac,LA
70354,29.4374,-90.2848,Galliano,LA
70355,29.699,-90.4293,Gheens,LA
70356,29.6418,-90.9606,Gibson,LA
70357,29.2876,-90.1822,Golden Meadow,LA
70358,29.2158,-90.0277,Grand Isle,LA
70359,29.694,-90.7765,Gray,LA
70360,29.5882,-90.8102,Houma,LA
70361,29.5787,-90.7069,Houma,LA
70363,29.5168,-90.7066,Houma,LA
70364,29.6343,-90.6877,Houma,LA
70371,29.8116,-90.7407,Kraemer,LA
70372,29.783,-90.989,Labadieville,LA
70373,29.5971,-90.3424,Larose,LA
70374,29.602,-90.4987,Lockport,LA
70375,29.6928,-90.5368,Mathews,LA
70377,29.3897,-90.5125,Montegut,LA
70380,29.7242,-91.1076,Morgan City,LA
70381,29.7017,-91.1919,Morgan City,LA
70390,29.8964,-91.0272,Napoleonville,LA
70391,29.9909,-91.0607,Paincourtville,LA
70392,29.712,-91.3186,Patterson,LA
70393,29.9914,-91.0073,Plattenville,LA
70394,29.6945,-90.6112,Raceland,LA
70395,29.693,-90.8512,Schriever,LA
70397,29.4094,-90.7859,Theriot,LA
70401,30.5283,-90.4568,Hammond,LA
70402,30.5162,-90.4702,Hammond,LA
70403,30.48,-90.4839,Hammond,LA
70404,30.5077,-90.4601,Hammond,LA
70420,30.4872,-89.9675,Abita Springs,LA
70421,30.385,-90.4025,Akers,LA
70422,30.7353,-90.4825,Amite,LA
70426,30.9336,-89.8585,Angie,LA
70427,30.7457,-89.9107,Bogalusa,LA
70429,30.7827,-89.8641,Bogalusa,LA
70431,30.6132,-89.9738,Bush,LA
70433,30.4633,-90.1384,Covington,LA
70434,30.4786,-90.1121,Covington,LA
70435,30.5578,-90.1072,Covington,LA
70436,30.803,-90.5218,Fluker,LA
70437,30.6203,-90.2087,Folsom,LA
70438,30.8468,-90.1081,Franklinton,LA
70441,30.8587,-90.7528,Greensburg,LA
70442,30.6896,-90.3282,Husser,LA
70443,30.6296,-90.536,Independence,LA
70444,30.9066,-90.4896,Kentwood,LA
70445,30.3677,-89.9128,Lacombe,LA
70446,30.6289,-90.3484,Loranger,LA
70447,30.4212,-90.2015,Madisonville,LA
70448,30.3628,-90.0394,Mandeville,LA
70449,30.2559,-90.669,Maurepas,LA
70450,30.937,-90.2697,Mount Hermon,LA
70451,30.5484,-90.4809,Natalbany,LA
70452,30.4302,-89.7873,Pearl River,LA
70453,30.6939,-90.7665,Pine Grove,LA
70454,30.4009,-90.3727,Ponchatoula,LA
70455,30.5196,-90.3246,Robert,LA
70456,30.7899,-90.5059,Roseland,LA
70457,30.5572,-90.1005,Saint Benedict,LA
70458,30.2587,-89.7944,Slidell,LA
70459,30.281,-89.7777,Slidell,LA
70460,30.2957,-89.8378,Slidell,LA
70461,30.2355,-89.7162,Slidell,LA
70462,30.3661,-90.5838,Springfield,LA
70463,30.6586,-89.9039,Sun,LA
70464,30.5396,-89.91,Talisheek,LA
70465,30.8516,-90.5198,Tangipahoa,LA
70466,30.5681,-90.5014,Tickfaw,LA
70467,30.9639,-89.8158,Varnado,LA
70469,30.281,-89.7777,Slidell,LA
70470,30.3701,-90.0822,Mandeville,LA
70471,30.4072,-90.0623,Mandeville,LA
70501,30.2397,-91.9904,Lafayette,LA
70502,30.2153,-92.0295,Lafayette,LA
70503,30.1728,-92.0606,Lafayette,LA
70504,30.2153,-92.0295,Lafayette,LA
70505,30.2153,-92.0295,Lafayette,LA
70506,30.1955,-92.0813,Lafayette,LA
70507,30.2817,-92.0305,Lafayette,LA
70508,30.1555,-92.0286,Lafayette,LA
70509,30.2153,-92.0295,Lafayette,LA
70510,29.8981,-92.1997,Abbeville,LA
70511,29.9742,-92.1236,Abbeville,LA
70512,30.4141,-91.923,Arnaudville,LA
70513,29.9036,-91.9029,Avery Island,LA
70514,29.8459,-91.5518,Baldwin,LA
70515,30.4521,-92.5695,Basile,LA
70516,30.3658,-92.3037,Branch,LA
70517,30.2949,-91.8296,Breaux Bridge,LA
70518,30.1334,-91.9288,Broussard,LA
70519,30.0802,-91.8974,Cade,LA
70520,30.332,-92.0358,Carencro,LA
70521,30.3361,-91.8478,Cecilia,LA
70522,29.76,-91.428,Centerville,LA
70523,29.8891,-91.5011,Charenton,LA
70524,30.557,-92.3113,Chataignier,LA
70525,30.4123,-92.2212,Church Point,LA
70526,30.2102,-92.3799,Crowley,LA
70527,30.2126,-92.3759,Crowley,LA
70528,29.9395,-91.985,Delcambre,LA
70529,30.197,-92.1622,Duson,LA
70531,30.2327,-92.5085,Egan,LA
70532,30.4666,-92.6976,Elton,LA
70533,29.8972,-92.0397,Erath,LA
70534,30.1949,-92.4421,Estherwood,LA
70535,30.4782,-92.4264,Eunice,LA
70537,30.2574,-92.5667,Evangeline,LA
70538,29.778,-91.5873,Franklin,LA
70540,29.7385,-91.4664,Garden City,LA
70541,30.4256,-92.0458,Grand Coteau,LA
70542,30.0052,-92.5884,Gueydan,LA
70543,30.3347,-92.5008,Iota,LA
70544,29.9044,-91.6623,Jeanerette,LA
70546,30.2652,-92.6678,Jennings,LA
70548,29.8053,-92.4055,Kaplan,LA
70549,30.0716,-92.8029,Lake Arthur,LA
70550,30.5187,-92.1877,Lawtell,LA
70551,30.4644,-91.9801,Leonville,LA
70552,30.0668,-91.6906,Loreauville,LA
70554,30.6226,-92.4792,Mamou,LA
70555,30.0812,-92.1456,Maurice,LA
70556,30.1939,-92.5597,Mermentau,LA
70558,30.1004,-92.0758,Milton,LA
70559,30.1248,-92.5046,Morse,LA
70560,29.9238,-91.8711,New Iberia,LA
70562,30.0051,-91.8172,New Iberia,LA
70563,30.0246,-91.7286,New Iberia,LA
70569,29.9245,-91.7824,Lydia,LA
70570,30.5327,-92.105,Opelousas,LA
70571,30.5247,-92.0835,Opelousas,LA
70575,29.9489,-92.1581,Perry,LA
70576,30.781,-92.4183,Pine Prairie,LA
70577,30.5512,-91.9339,Port Barre,LA
70578,30.2293,-92.2614,Rayne,LA
70580,30.6752,-92.4283,Reddell,LA
70581,30.2517,-92.738,Roanoke,LA
70582,30.1587,-91.7874,Saint Martinville,LA
70583,30.2596,-92.122,Scott,LA
70584,30.3884,-92.1013,Sunset,LA
70585,30.8783,-92.4077,Turkey Creek,LA
70586,30.7416,-92.3378,Ville Platte,LA
70589,30.6839,-92.0252,Washington,LA
70591,30.2553,-92.8389,Welsh,LA
70592,30.0806,-92.0124,Youngsville,LA
70593,30.2153,-92.0295,Lafayette,LA
70596,30.2153,-92.0295,Lafayette,LA
70598,30.2153,-92.0295,Lafayette,LA
70601,30.2262,-93.2158,Lake Charles,LA
70602,30.2109,-93.2029,Lake Charles,LA
70605,30.1307,-93.2737,Lake Charles,LA
70606,30.2109,-93.2029,Lake Charles,LA
70607,30.0424,-93.2041,Lake Charles,LA
70609,30.2109,-93.2029,Lake Charles,LA
70611,30.346,-93.2016,Lake Charles,LA
70612,30.2109,-93.2029,Lake Charles,LA
70615,30.2537,-93.1228,Lake Charles,LA
70616,30.2109,-93.2029,Lake Charles,LA
70629,30.2109,-93.2029,Lake Charles,LA
70630,30.0272,-93.0063,Bell City,LA
70631,29.8664,-93.5514,Cameron,LA
70632,29.8401,-93.0211,Creole,LA
70633,30.422,-93.3973,Dequincy,LA
70634,30.7939,-93.2397,Deridder,LA
70637,30.7043,-92.9671,Dry Creek,LA
70638,30.8541,-92.7972,Elizabeth,LA
70639,30.9847,-93.491,Evans,LA
70640,30.3708,-92.9071,Fenton,LA
70643,29.7921,-92.7897,Grand Chenier,LA
70644,30.7916,-92.9437,Grant,LA
70645,29.9615,-93.4085,Hackberry,LA
70646,30.0987,-92.9214,Hayes,LA
70647,30.2571,-93.0187,Iowa,LA
70648,30.5019,-92.8787,Kinder,LA
70650,30.2374,-92.9232,Lacassine,LA
70651,30.544,-92.9509,Leblanc,LA
70652,30.6077,-93.2673,Longville,LA
70653,30.6636,-93.5621,Merryville,LA
70654,30.655,-92.8841,Mittie,LA
70655,30.6644,-92.7239,Oberlin,LA
70656,30.9602,-92.9696,Pitkin,LA
70657,30.5031,-93.1504,Ragley,LA
70658,30.5287,-93.0476,Reeves,LA
70659,30.9214,-93.2838,Rosepine,LA
70660,30.5576,-93.4503,Singer,LA
70661,30.3599,-93.6503,Starks,LA
70662,30.7989,-92.9976,Sugartown,LA
70663,30.2897,-93.3795,Sulphur,LA
70664,30.2295,-93.3564,Sulphur,LA
70665,30.1258,-93.45,Sulphur,LA
70668,30.1869,-93.599,Vinton,LA
70669,30.2434,-93.2791,Westlake,LA
70704,30.5855,-91.157,Baker,LA
70706,30.6137,-90.9015,Denham Springs,LA
70707,30.2168,-90.9236,Gonzales,LA
70710,30.3531,-91.2594,Addis,LA
70711,30.5316,-90.5996,Albany,LA
70712,30.9694,-91.5964,Angola,LA
70714,30.586,-91.128,Baker,LA
70715,30.758,-91.6779,Batchelor,LA
70718,30.201,-90.9319,Brittany,LA
70719,30.3769,-91.2899,Brusly,LA
70721,30.2182,-91.0869,Carville,LA
70722,30.8425,-90.9316,Clinton,LA
70723,30.0595,-90.8385,Convent,LA
70725,30.1306,-90.9581,Darrow,LA
70726,30.428,-90.899,Denham Springs,LA
70727,30.4797,-90.9593,Denham Springs,LA
70728,30.2985,-90.9389,Duplessis,LA
70729,30.5945,-91.3295,Erwinville,LA
70730,30.8163,-91.1012,Ethel,LA
70732,30.6179,-91.6042,Fordoche,LA
70733,30.3043,-90.7961,French Settlement,LA
70734,30.2029,-91.002,Geismar,LA
70736,30.6323,-91.3383,Glynn,LA
70737,30.2251,-90.9222,Gonzales,LA
70738,30.2379,-90.9314,Burnside,LA
70739,30.5993,-90.9705,Greenwell Springs,LA
70740,30.3398,-91.4353,Grosse Tete,LA
70743,30.0274,-90.7744,Hester,LA
70744,30.5583,-90.6761,Holden,LA
70747,30.8746,-91.6812,Innis,LA
70748,30.8141,-91.2054,Jackson,LA
70749,30.6387,-91.4025,Jarreau,LA
70750,30.5003,-91.7661,Krotz Springs,LA
70752,30.5822,-91.4076,Lakeland,LA
70753,30.945,-91.727,Lettsworth,LA
70754,30.404,-90.7429,Livingston,LA
70755,30.5934,-91.53,Livonia,LA
70756,30.5468,-91.6141,Lottie,LA
70757,30.493,-91.5074,Maringouin,LA
70759,30.6975,-91.5776,Morganza,LA
70760,30.7066,-91.4555,New Roads,LA
70761,30.9761,-91.0239,Norwood,LA
70762,30.5767,-91.4686,Oscar,LA
70763,30.0438,-90.7416,Paulina,LA
70764,30.2261,-91.2883,Plaquemine,LA
70765,30.2832,-91.2405,Plaquemine,LA
70767,30.4741,-91.3229,Port Allen,LA
70769,30.3073,-90.9404,Prairieville,LA
70770,30.6254,-91.0046,Pride,LA
70772,30.4369,-91.4687,Rosedale,LA
70773,30.6088,-91.363,Rougon,LA
70774,30.2076,-90.7738,Saint Amant,LA
70775,30.8617,-91.3697,Saint Francisville,LA
70776,30.2636,-91.0899,Saint Gabriel,LA
70777,30.7383,-91.0701,Slaughter,LA
70778,30.1533,-90.8606,Sorrento,LA
70780,30.2954,-91.1698,Sunshine,LA
70782,30.9437,-91.5186,Tunica,LA
70783,30.6835,-91.4043,Ventress,LA
70784,30.8892,-91.35,Wakefield,LA
70785,30.5589,-90.8182,Walker,LA
70786,30.5756,-90.9531,Watson,LA
70787,30.9631,-91.4431,Weyanoke,LA
70788,30.1363,-91.1735,White Castle,LA
70789,30.9318,-91.0826,Wilson,LA
70791,30.6522,-91.1557,Zachary,LA
70792,30.0254,-90.7818,Uncle Sam,LA
70801,30.4497,-91.1859,Baton Rouge,LA
70802,30.4439,-91.1776,Baton Rouge,LA
70803,30.4143,-91.1776,Baton Rouge,LA
70804,30.449,-91.126,Baton Rouge,LA
70805,30.4885,-91.1594,Baton Rouge,LA
70806,30.4488,-91.1247,Baton Rouge,LA
70807,30.543,-91.2111,Baton Rouge,LA
70808,30.4056,-91.1425,Baton Rouge,LA
70809,30.3938,-91.0712,Baton Rouge,LA
70810,30.3454,-91.0831,Baton Rouge,LA
70811,30.5298,-91.1153,Baton Rouge,LA
70812,30.5007,-91.1104,Baton Rouge,LA
70813,30.449,-91.126,Baton Rouge,LA
70814,30.4852,-91.068,Baton Rouge,LA
70815,30.4555,-91.0663,Baton Rouge,LA
70816,30.429,-91.0214,Baton Rouge,LA
70817,30.376,-90.9809,Baton Rouge,LA
70818,30.5425,-91.0499,Baton Rouge,LA
70819,30.474,-91.011,Baton Rouge,LA
70820,30.369,-91.1854,Baton Rouge,LA
70821,30.449,-91.126,Baton Rouge,LA
70822,30.449,-91.126,Baton Rouge,LA
70823,30.449,-91.126,Baton Rouge,LA
70825,30.449,-91.126,Baton Rouge,LA
70826,30.449,-91.126,Baton Rouge,LA
70827,30.449,-91.126,Baton Rouge,LA
70831,30.449,-91.126,Baton Rouge,LA
70833,30.449,-91.126,Baton Rouge,LA
70835,30.449,-91.126,Baton Rouge,LA
70836,30.391,-91.0906,Baton Rouge,LA
70837,30.449,-91.126,Baton Rouge,LA
70873,30.45,-91.18,Baton Rouge,LA
70874,30.449,-91.126,Baton Rouge,LA
70879,30.449,-91.126,Baton Rouge,LA
70884,30.449,-91.126,Baton Rouge,LA
70891,30.45,-91.1822,Baton Rouge,LA
70892,30.449,-91.126,Baton Rouge,LA
70893,30.449,-91.126,Baton Rouge,LA
70894,30.449,-91.126,Baton Rouge,LA
70895,30.449,-91.126,Baton Rouge,LA
70896,30.449,-91.126,Baton Rouge,LA
70898,30.449,-91.126,Baton Rouge,LA
71001,32.5946,-92.8972,Arcadia,LA
71002,32.1163,-93.1146,Ashland,LA
71003,32.6286,-93.0297,Athens,LA
71004,32.7484,-93.8631,Belcher,LA
71006,32.7276,-93.6335,Benton,LA
71007,32.3692,-94.0066,Bethany,LA
71008,32.3404,-92.9668,Bienville,LA
71009,32.592,-93.8861,Blanchard,LA
71016,32.2325,-93.1083,Castor,LA
71018,32.8225,-93.4263,Cotton Valley,LA
71019,32.0481,-93.3101,Coushatta,LA
71021,32.9671,-93.4461,Cullen,LA
71023,32.478,-93.4068,Doyline,LA
71024,32.4875,-93.2046,Dubberly,LA
71027,32.2452,-93.6731,Frierson,LA
71028,32.4895,-93.0761,Gibsland,LA
71029,32.8398,-93.8354,Gilliam,LA
71030,32.193,-93.7908,Gloster,LA
71031,32.0082,-92.9059,Goldonna,LA
71032,32.0948,-93.793,Grand Cane,LA
71033,32.4369,-94.0028,Greenwood,LA
71034,32.1837,-93.3069,Hall Summit,LA
71037,32.5696,-93.5232,Haughton,LA
71038,32.9441,-93.0644,Haynesville,LA
71039,32.4269,-93.2939,Heflin,LA
71040,32.7826,-93.0198,Homer,LA
71043,32.8859,-93.8848,Hosston,LA
71044,32.968,-93.8823,Ida,LA
71045,32.3525,-93.1826,Jamestown,LA
71046,32.164,-93.9502,Keatchie,LA
71047,32.2978,-93.9182,Keithville,LA
71048,32.8385,-92.8456,Lisbon,LA
71049,32.0129,-93.9656,Logansport,LA
71050,32.0968,-93.9501,Longstreet,LA
71051,32.3436,-93.4911,Elm Grove,LA
71052,32.0094,-93.6651,Mansfield,LA
71055,32.6725,-93.2981,Minden,LA
71058,32.6166,-93.2808,Minden,LA
71060,32.6468,-93.9842,Mooringsport,LA
71061,32.767,-93.9664,Oil City,LA
71063,31.909,-93.5113,Pelican,LA
71064,32.9108,-93.6858,Plain Dealing,LA
71065,31.8077,-93.5056,Pleasant Hill,LA
71066,31.8741,-93.2033,Powhatan,LA
71067,32.5968,-93.4935,Princeton,LA
71068,32.2837,-93.3218,Ringgold,LA
71069,32.9662,-93.9875,Rodessa,LA
71070,32.1024,-93.0133,Saline,LA
71071,32.9238,-93.4556,Sarepta,LA
71072,32.9373,-93.3126,Shongaloo,LA
71073,32.5234,-93.307,Sibley,LA
71075,32.9934,-93.4992,Springhill,LA
71078,32.272,-93.7934,Stonewall,LA
71079,32.9391,-92.8148,Summerfield,LA
71080,32.5668,-93.1454,Taylor,LA
71082,32.8365,-93.9802,Vivian,LA
71101,32.5061,-93.7468,Shreveport,LA
71102,32.4716,-93.7978,Shreveport,LA
71103,32.4919,-93.7721,Shreveport,LA
71104,32.4849,-93.7326,Shreveport,LA
71105,32.4567,-93.7097,Shreveport,LA
71106,32.3856,-93.7363,Shreveport,LA
71107,32.5967,-93.8588,Shreveport,LA
71108,32.4426,-93.7885,Shreveport,LA
71109,32.4687,-93.8137,Shreveport,LA
71110,32.5001,-93.5998,Barksdale Afb,LA
71111,32.5816,-93.7031,Bossier City,LA
71112,32.4425,-93.6361,Bossier City,LA
71113,32.5186,-93.6638,Bossier City,LA
71115,32.2685,-93.569,Shreveport,LA
71118,32.3927,-93.8053,Shreveport,LA
71119,32.4845,-93.9298,Shreveport,LA
71120,32.4716,-93.7978,Shreveport,LA
71129,32.388,-93.9238,Shreveport,LA
71130,32.4716,-93.7978,Shreveport,LA
71133,32.4716,-93.7978,Shreveport,LA
71134,32.4716,-93.7978,Shreveport,LA
71135,32.4716,-93.7978,Shreveport,LA
71136,32.4716,-93.7978,Shreveport,LA
71137,32.4716,-93.7978,Shreveport,LA
71138,32.4716,-93.7978,Shreveport,LA
71148,32.4716,-93.7978,Shreveport,LA
71149,32.4716,-93.7978,Shreveport,LA
71150,32.386,-93.9302,Shreveport,LA
71151,32.4716,-93.7978,Shreveport,LA
71152,32.4716,-93.7978,Shreveport,LA
71153,32.4716,-93.7978,Shreveport,LA
71154,32.4716,-93.7978,Shreveport,LA
71156,32.4716,-93.7978,Shreveport,LA
71161,32.4716,-93.7978,Shreveport,LA
71162,32.4716,-93.7978,Shreveport,LA
71163,32.4716,-93.7978,Shreveport,LA
71164,32.4716,-93.7978,Shreveport,LA
71165,32.4716,-93.7978,Shreveport,LA
71166,32.4716,-93.7978,Shreveport,LA
71171,32.5186,-93.6638,Bossier City,LA
71172,32.5186,-93.6638,Bossier City,LA
71201,32.533,-92.1053,Monroe,LA
71202,32.3959,-92.0562,Monroe,LA
71203,32.5828,-92.0177,Monroe,LA
71207,32.5117,-92.0849,Monroe,LA
71209,32.5291,-92.07,Monroe,LA
71210,32.5117,-92.0849,Monroe,LA
71211,32.5117,-92.0849,Monroe,LA
71212,32.5117,-92.0849,Monroe,LA
71213,32.5117,-92.0849,Monroe,LA
71217,32.49,-92.1022,Monroe,LA
71218,32.3687,-91.7327,Archibald,LA
71219,32.323,-91.6843,Baskin,LA
71220,32.8648,-91.9114,Bastrop,LA
71221,32.7745,-91.9093,Bastrop,LA
71222,32.8268,-92.6579,Bernice,LA
71223,32.8924,-91.6602,Bonita,LA
71225,32.5104,-92.3442,Calhoun,LA
71226,32.2527,-92.4455,Chatham,LA
71227,32.5346,-92.4804,Choudrant,LA
71229,32.639,-91.8932,Collinston,LA
71230,32.2405,-91.5989,Crowville,LA
71232,32.3952,-91.4735,Delhi,LA
71233,32.3251,-90.9321,Delta,LA
71234,32.6442,-92.3417,Downsville,LA
71235,32.6905,-92.6742,Dubach,LA
71237,32.5925,-91.4919,Epps,LA
71238,32.3606,-92.384,Eros,LA
71240,32.6462,-92.0752,Fairbanks,LA
71241,32.7718,-92.3629,Farmerville,LA
71242,32.7924,-91.4122,Forest,LA
71243,31.9573,-91.8111,Fort Necessity,LA
71245,32.5297,-92.7219,Grambling,LA
71247,32.2724,-92.7218,Hodge,LA
71249,32.0358,-91.7148,Jigger,LA
71250,32.959,-91.5762,Jones,LA
71251,32.2162,-92.6717,Jonesboro,LA
71253,32.9912,-91.3094,Kilbourne,LA
71254,32.797,-91.2557,Lake Providence,LA
71256,32.9394,-92.7022,Lillie,LA
71259,32.2725,-91.8463,Mangham,LA
71260,32.9079,-92.2388,Marion,LA
71261,32.7721,-91.6988,Mer Rouge,LA
71263,32.8695,-91.4251,Oak Grove,LA
71264,32.6022,-91.7747,Oak Ridge,LA
71266,32.6981,-91.4962,Pioneer,LA
71268,32.347,-92.741,Quitman,LA
71269,32.4457,-91.7869,Rayville,LA
71270,32.4946,-92.6393,Ruston,LA
71272,32.5269,-92.6494,Ruston,LA
71273,32.5318,-92.6396,Ruston,LA
71275,32.5134,-92.8208,Simsboro,LA
71276,32.5757,-91.1493,Sondheimer,LA
71277,32.9494,-92.5572,Spearsville,LA
71279,32.4873,-91.8572,Start,LA
71280,32.726,-92.097,Sterlington,LA
71281,32.5693,-91.9861,Swartz,LA
71282,32.3689,-91.1834,Tallulah,LA
71284,32.4074,-91.1892,Tallulah,LA
71286,32.6644,-91.1965,Transylvania,LA
71291,32.57,-92.182,West Monroe,LA
71292,32.4011,-92.2148,West Monroe,LA
71294,32.5148,-92.1485,West Monroe,LA
71295,32.1475,-91.7068,Winnsboro,LA
71301,31.2743,-92.4688,Alexandria,LA
71302,31.2046,-92.3774,Alexandria,LA
71303,31.2781,-92.5437,Alexandria,LA
71306,31.2919,-92.4633,Alexandria,LA
71307,31.2919,-92.4633,Alexandria,LA
71309,31.2919,-92.4633,Alexandria,LA
71315,31.2919,-92.4633,Alexandria,LA
71316,31.2625,-91.7599,Acme,LA
71320,31.1053,-91.9072,Bordelonville,LA
71322,30.8641,-92.1465,Bunkie,LA
71323,31.265,-92.2083,Center Point,LA
71324,32.0963,-91.6922,Chase,LA
71325,31.0013,-92.3219,Cheneyville,LA
71326,31.7705,-91.6095,Clayton,LA
71327,30.9826,-92.0335,Cottonport,LA
71328,31.3609,-92.1755,Deville,LA
71329,30.9294,-91.9481,Dupont,LA
71330,31.111,-92.241,Echo,LA
71331,31.2646,-92.0817,Effie,LA
71333,30.906,-92.0738,Evergreen,LA
71334,31.6564,-91.563,Ferriday,LA
71336,32.0211,-91.5934,Gilbert,LA
71339,31.0139,-91.9323,Hamburg,LA
71340,31.7692,-91.8107,Harrisonburg,LA
71341,31.0617,-92.165,Hessmer,LA
71342,31.6048,-92.138,Jena,LA
71343,31.517,-91.9044,Jonesville,LA
71345,30.7293,-91.9754,Lebeau,LA
71346,31.1131,-92.3761,Lecompte,LA
71348,31.3666,-92.405,Libuse,LA
71350,31.0681,-92.069,Mansura,LA
71351,31.178,-91.9606,Marksville,LA
71353,30.7504,-91.8185,Melville,LA
71354,31.4067,-91.7695,Monterey,LA
71355,31.0785,-91.8501,Moreauville,LA
71356,30.8206,-92.0483,Morrow,LA
71357,32.1111,-91.2985,Newellton,LA
71358,30.6931,-91.8661,Palmetto,LA
71359,31.332,-92.415,Pineville,LA
71360,31.3202,-92.3528,Pineville,LA
71361,31.332,-92.415,Pineville,LA
71362,30.8964,-91.9662,Plaucheville,LA
71363,31.6404,-91.9951,Rhinehart,LA
71365,31.3312,-92.232,Ruby,LA
71366,31.9396,-91.3385,Saint Joseph,LA
71367,30.8832,-92.2938,Saint Landry,LA
71368,31.8646,-91.688,Sicily Island,LA
71369,30.9227,-91.8676,Simmesport,LA
71371,31.6791,-92.2566,Trout,LA
71373,31.3097,-91.6079,Vidalia,LA
71375,31.8491,-91.4756,Waterproof,LA
71377,31.6111,-91.7866,Wildsville,LA
71378,31.9554,-91.7094,Wisner,LA
71401,31.7975,-91.946,Aimwell,LA
71403,31.2148,-93.4327,Anacoco,LA
71404,31.7482,-92.7491,Atlanta,LA
71405,31.4095,-92.4011,Ball,LA
71406,31.7331,-93.5046,Belmont,LA
71407,31.5159,-92.486,Bentley,LA
71409,31.3196,-92.7074,Boyce,LA
71410,31.9648,-92.7714,Calvin,LA
71411,31.9049,-93.0899,Campti,LA
71414,31.8264,-93.0246,Clarence,LA
71415,32.0286,-92.1397,Clarks,LA
71416,31.5379,-92.9122,Cloutierville,LA
71417,31.5153,-92.6541,Colfax,LA
71418,32.143,-92.0555,Columbia,LA
71419,31.802,-93.7094,Converse,LA
71422,32.0783,-92.664,Dodson,LA
71423,31.6367,-92.5769,Dry Prong,LA
71424,31.1852,-92.6722,Elmer,LA
71425,31.8862,-91.8989,Enterprise,LA
71426,31.4989,-93.4599,Fisher,LA
71427,31.396,-92.8925,Flatwoods,LA
71428,31.5873,-93.1193,Flora,LA
71429,31.4063,-93.4272,Florien,LA
71430,31.0403,-92.5006,Forest Hill,LA
71431,31.269,-92.693,Gardner,LA
71432,31.7512,-92.4713,Georgetown,LA
71433,31.0017,-92.6467,Glenmora,LA
71434,31.4479,-92.9499,Gorum,LA
71435,32.0502,-92.1862,Grayson,LA
71438,31.1137,-92.8248,Hineston,LA
71439,31.3369,-93.3963,Hornbeck,LA
71440,31.8958,-92.3944,Joyce,LA
71441,31.944,-92.1407,Kelly,LA
71443,31.338,-93.165,Kurthwood,LA
71446,31.171,-93.1817,Leesville,LA
71447,31.4369,-92.8121,Lena,LA
71448,31.0079,-92.5126,Longleaf,LA
71449,31.5428,-93.5199,Many,LA
71450,31.7782,-93.4106,Marthaville,LA
71452,31.5787,-92.9418,Melrose,LA
71454,31.6926,-92.8612,Montgomery,LA
71455,31.405,-92.9794,Mora,LA
71456,31.6366,-92.9767,Natchez,LA
